	rna_bhi_rep1	rna_bhi_rep2	rna_bhi_rep3	rna_serum_rep1	rna_serum_rep2	rna_serum_rep3
EFM745_02675	5143.45228088604	5852.18292107254	4992.88777669776	2322.6900685261	2537.78720049273	2614.53079469485
EFM745_02676	9658.67576873353	9055.74075499712	8830.82297547896	4664.95660267687	4392.96990291599	3966.47084353829
EFM745_02677	3918.90762333774	3578.9535155676	3106.66367822748	806.089761015504	803.122224211985	797.761633857258
EFM745_02678	2372.49828662746	2376.5992308849	2510.3350705575	589.597082342769	569.001723426942	565.878918949415
EFM745_02679	6649.74250744583	6873.18663491321	6806.6792822231	2344.56964775367	2392.57321899315	2451.78742138797
EFM745_02680	11713.8683659888	11673.5362451019	10952.2049441951	2324.993182129	2290.82464692201	2244.36939658509
EFM745_02681	431.280434117904	500.527575524023	492.144741105344	128.974361762481	119.529875928229	114.877675275445
EFM745_02682	1614.79418355774	1705.60211876936	1605.42377239606	967.307713218605	1048.10907735414	903.066169526417
EFM745_02683	2068.86956662479	2087.34507039185	2008.268056446	1026.03711009259	1021.4371215685	955.186596271757
EFM745_02684	97.5623815023589	92.488791129439	100.214957362177	3413.21435949993	3312.26176849051	3265.50428792238
EFM745_02685	252.568034356574	281.093384805158	272.862507669294	7797.19110262282	8316.71095404761	8633.90824269249
EFM745_02686	3090.99507750464	2837.22968082367	2965.76740154007	3734.49870710468	3470.31780277577	3809.04588112379
EFM745_02687	396.632111715197	425.267088624577	430.626648467176	409.954221316456	483.058754784331	473.338569421973
EFM745_02688	1697.76779773264	1740.05872722935	1759.21900399148	2169.53301393316	2127.82936156533	2163.52955102088
EFM745_02689	1487.1424694425	1593.1647648473	1599.47040859237	1759.5787926167	1890.74531013744	1748.69350141511
EFM745_02690	3409.21256483477	3092.93398571094	3047.13004019055	3570.97764129868	3503.90471006139	3417.6108394445
EFM745_02691	9475.40437918237	9317.79232986387	9295.18535216706	5791.17915449567	5524.05839826989	5546.03887857566
EFM745_02692	648.288348113806	584.85559096557	575.491834357055	2612.88238249168	2921.07308363449	2842.15878088879
EFM745_02693	1117.86429646628	956.624261191746	1148.00698681226	988.035735644718	1001.68011728285	1005.17965866015
EFM745_02694	1745.18129154687	1950.42538940611	1900.1152806789	1554.60168195847	1591.42669520973	1538.08443007679
EFM745_02695	4507.0173062258	4663.42992920299	4601.95022025521	2962.9556501327	3249.03935477641	3111.27037204331
EFM745_02696	5551.02596809683	4886.49113133869	5076.23486994948	1287.4405040219	1303.96228285341	1223.2345052478
EFM745_02697	1399.60986547777	1453.52482529893	1472.46531411357	272.918961943821	288.452262570602	269.111591154515
EFM745_02698	1868.27401587227	1868.81763252719	1694.72422945147	2442.45197587698	2317.49660270765	2425.19536692607
EFM745_02699	3083.70069384091	3040.34232016675	3058.04454049732	3503.03579001309	3373.50848177605	3218.70227206942
EFM745_02700	958.299653822236	955.717508337536	944.600390186063	765.785272964729	647.04189035529	645.655082335141
EFM745_02701	349.218617900967	320.083757536196	313.543826994534	248.736269113355	241.035452285024	230.819032729367
EFM745_02702	2567.62304963218	2260.53486554599	2124.35865061803	3144.90162476192	3143.33938184814	3031.49420865758
EFM745_02703	5437.05122335109	5084.16325355651	4799.40345307772	6340.47174878766	5906.35643119737	5951.30178857515
EFM745_02704	763.174890817518	631.099986530289	639.98660889707	1353.0792417046	1257.53332278211	1354.06741320039
EFM745_02705	21720.8509546654	25069.9029132032	27246.5616749047	24726.2276407499	28052.9703852054	27477.0380344009
EFM745_02706	12237.2403938613	11012.5134143827	11415.5750935826	3983.23497621804	3892.12984427457	3869.67576529694
EFM745_02707	20956.7642658899	19773.5594917615	20459.7269386939	30008.4186890043	27434.5761510643	26611.2007411212
EFM745_02708	3980.90988447943	3632.451933966	3521.41468988481	746.208807340066	784.353070140611	832.863145746978
EFM745_02709	7621.71913063755	7330.19007343514	7056.72056197824	2624.39795050619	2531.86009920703	2740.04529175506
EFM745_02710	348.306819943001	372.675423080386	349.264009816696	763.482159361827	639.139088641027	720.112834828485
EFM745_02711	64.737655015584	42.6173841478787	53.5802742332431	78.305862498649	76.0644664997821	78.7124812072495
EFM745_02712	664.700711357193	657.395819302385	752.108293866635	951.185917998294	1070.82963228265	988.160743804524
EFM745_02713	421.250656580279	398.064502998272	409.789875154248	262.554950730764	268.695258284945	274.430002046897
EFM745_02714	8624.69688440012	8212.46060058165	8285.09796014037	13349.9979992182	12988.2546173914	13134.3475398259
EFM745_02715	11102.0519361937	12161.369280667	11731.1033751784	9689.19892740636	10164.9787049709	10310.2713559712
EFM745_02716	1013.00753130019	764.392656099187	819.579750308496	1263.25781119144	1428.43140985305	1221.10714089084
EFM745_02718	4010.99921709231	3768.46486209753	3689.10110368885	3161.02341998223	3005.04035184854	3031.49420865758
EFM745_02719	2498.32640482676	2122.70843170604	1868.3640070592	1766.4881334254	1746.51917885214	1707.20989645453
EFM745_02720	2941.46021239822	2614.16847868797	2496.44388834888	2284.68869407823	2192.03962549372	2224.15943519404
EFM745_02721	931.857513041223	819.704580206008	840.416523621424	772.694613773433	654.944692069553	636.081942728854
EFM745_02722	3907.05424988419	3438.40682316502	3490.65564356573	2966.41032053705	2862.7899209918	2835.77668781793
EFM745_02723	3.64719183186388	3.62701141684074	4.96113650307806	0	0.987850214282885	0
EFM745_02724	2071.60496049869	1682.9332974141	1807.83814172165	1021.43088288679	1092.56233699687	947.740821022423
EFM745_02725	2320.5258030234	2659.50612139847	2466.67706933041	1676.66670291225	1671.44256256664	1647.64369445986
EFM745_02726	7785.84276307143	7511.54064427718	8047.95563529324	3085.02067108648	3041.590809777	3067.65940272578
EFM745_02727	2.73539387389791	0	1.98445460123123	2.30311360290144	0	3.19104653542903
EFM745_02728	14482.9987643315	11917.4527628845	12309.5718914373	13901.5937071131	13576.0254948897	13482.1716121877
EFM745_02729	8774.23174950654	7244.95530513938	7280.96393191737	5955.85177710312	5798.68075784053	5801.32260140998
EFM745_02730	8284.59624607881	7675.66291088922	7720.52062609008	2274.32468286517	2288.84894649344	2329.46397086319
EFM745_02731	847.060302950387	658.302572156595	771.952839878947	1110.10075659849	1101.45298892542	1082.82845768892
EFM745_02732	152.270258980317	159.588502340993	157.764140797882	368.49817646423	293.391513642017	315.913607007474
EFM745_02733	470.487746310441	510.501856920335	460.393467485644	195.764656246622	185.715840285182	197.8448851966
EFM745_02734	2540.2691108932	2699.40324698372	2721.67948558863	1771.09436063121	1703.05376942369	1734.86563309492
EFM745_02735	5540.99619055921	4841.15348862818	4647.59267608353	38949.1056954677	38799.7928663889	35256.8094877769
EFM745_02736	1224.5446575483	1388.23861979579	1287.91103619907	2513.84849756692	2516.05449577851	2492.20734417008
EFM745_02737	3243.26533648496	2928.8117190989	2775.25975982187	936.215679579435	862.393237068959	869.028339815173
EFM745_02738	2307.76063161187	2251.46733700389	2038.03487546447	11773.5167380322	11735.6605456807	11153.7713235029
EFM745_02739	139.505087568794	123.318388172585	138.911822086186	865.970714690941	792.255871854874	695.648144723529
EFM745_02740	8159.67992583748	8315.83042596161	9086.81761903778	2234.0201948144	2476.54048720719	2160.33850448546
EFM745_02741	8215.2996012734	7353.76564764461	7132.12983682503	4561.3164905463	4571.77079170119	4351.52379214673
EFM745_02742	5136.15789722232	5079.62948928546	4964.11318497991	1915.03896081255	1923.34436720878	1905.05478165113
EFM745_02743	4893.61964040337	4942.70980829972	4788.48895277095	2056.68044739099	2119.92655985107	2064.60710842258
EFM745_02744	443.133807571462	467.884472772456	460.393467485644	203.825553856777	209.424245427972	215.927482230698
EFM745_02745	15418.5034692046	14913.3641931949	15432.1112064746	12384.9933996025	12364.9211321789	12062.1559039217
EFM745_02746	4551.69540616613	5030.66483515811	4616.83362976445	2318.0838413203	2407.39097220739	2373.07494018072
EFM745_02747	1881.95098524176	1757.28703145934	1738.38223067855	992.64196285052	915.737148640234	939.231363594612
EFM745_02748	22.7949489491493	24.482327063675	36.7124101227777	14.9702384188594	5.92710128569731	8.50945742781076
EFM745_02749	91.1797957965971	107.903589651012	98.2305027609457	31.0920336391694	24.6962553570721	32.9741475327667
EFM745_02750	723.967578624981	654.675560739754	773.937294480178	397.287096500498	360.565328213253	356.333529789575
EFM745_02751	212.448924206071	223.967954989916	212.336642331741	41.4560448522259	75.0766162854993	56.3751554592463
EFM745_02752	1121.51148829814	1110.77224640748	939.639253682985	2787.91901631219	2472.58908635006	2915.55285120366
EFM745_02753	466.840554478577	418.919818645106	416.735466258557	249.887825914806	264.743857427813	236.137443621748
EFM745_02754	43.7663019823666	38.990372731038	37.7046374233933	44.9107152565781	35.5626077141839	37.2288762466721
EFM745_02755	771.381072439212	791.595241725492	715.395883743857	625.295343187741	556.159670641264	598.853066482182
EFM745_02756	120.357330451508	152.334479507311	167.686413804039	65.638737682691	68.1616647855191	92.540349527442
EFM745_02757	50.1488876881284	53.498418398401	46.6346831289338	27.6373632348173	27.6598059999208	28.7194188188613
EFM745_02758	19.1477571172854	19.9485627926241	22.8212279141591	35.6982608449723	18.7691540713748	17.0189148556215
EFM745_02759	5.47078774779583	5.44051712526112	3.96890920246245	6.90934080870432	1.97570042856577	1.06368217847634
EFM745_02760	24.6185448650812	24.482327063675	24.8056825153903	24.1826928304651	21.7327047142235	27.655736640385
EFM745_02761	0.911797957965971	0.906752854210186	2.97668190184684	11.5155680145072	11.8542025713946	3.19104653542903
EFM745_02762	0.911797957965971	2.72025856263056	2.97668190184684	6.90934080870432	2.96355064284865	3.19104653542903
EFM745_02763	86.6208060067673	97.0225554004899	130.974003681261	29.9404768377187	49.3925107141442	37.2288762466721
EFM745_02764	222.478701743697	248.450282053591	234.165642945285	140.489929776988	154.10463342813	169.125466377739
EFM745_02765	86.6208060067673	79.7942511704964	79.378184049249	44.9107152565781	48.4046604998614	29.7831009973376
EFM745_02766	368.366375018252	404.411772977743	374.069692332086	421.469789330963	467.253151355805	395.6897703932
EFM745_02767	163.211834475909	175.910053716776	177.608686810195	891.304964322857	714.215704926526	805.207409106593
EFM745_02768	160.476440602011	155.961490924152	161.733050000345	101.336998527663	73.1009158569335	76.5851168502968
EFM745_02769	321.864679161988	365.421400246705	360.178510123468	283.282973156877	316.112068570523	319.104653542903
EFM745_02770	577.16810739246	565.813781027156	483.214695399803	4813.50743006401	4171.69145491662	4835.49918335346
EFM745_02771	135.85789573693	116.064365338904	107.160548466486	142.793043379889	119.529875928229	124.450814881732
EFM745_02772	137.681491652862	147.80071523626	136.927367484955	154.308611394396	155.092483642413	141.469729737354
EFM745_02773	128.563512073202	125.131893881006	113.11391227018	131.277475365382	98.7850214282885	103.177171312205
EFM745_02774	47.4134938142305	41.7106312936685	42.6657739264714	39.1529312493245	46.4289600712956	29.7831009973376
EFM745_02775	69.2966448054138	52.5916655441908	47.6269104295494	62.1840672783389	62.2345634998218	80.8398455642022
EFM745_02776	10.9415754955917	11.7877871047324	11.9067276073874	19.5764656246622	9.87850214282885	10.6368217847634
EFM745_02777	37.3837162766048	40.8038784394584	33.7357282209308	33.3951472420709	32.5990570713352	32.9741475327667
EFM745_02779	10.0297775376257	22.6688213552546	9.92227300615613	25.3342496319158	19.7570042856577	13.8278683201925
EFM745_02780	206.06633850031	187.697840821508	206.383278528047	399.5902101034	377.358781856062	366.970351574339
EFM745_02781	0.911797957965971	0.906752854210186	1.98445460123123	0	5.92710128569731	3.19104653542903
EFM745_02782	41.0309081084687	52.5916655441908	38.6968647240089	176.18819062196	160.031734713827	168.061784199262
EFM745_02783	81.1500182589714	77.0739926078658	65.4870018406305	210.734894665482	194.606492213728	201.035931732029
EFM745_02784	166.859026307773	171.376289445725	174.632004908348	109.397896137818	112.614924428249	132.960272309543
EFM745_02785	19.1477571172854	16.3215513757833	26.7901371166215	42.6076016536766	37.5383081427496	36.1651940681957
EFM745_02786	8.20618162169374	6.3472699794713	16.8678641104654	24.1826928304651	23.7084051427892	12.7641861417161
EFM745_02787	15.5005652854215	9.97428139631204	16.8678641104654	33.3951472420709	13.8299029999604	22.3373257480032
EFM745_02788	4.55898978982986	7.25402283368149	5.95336380369368	6.90934080870432	8.89065192854596	5.31841089238172
EFM745_02789	15.5005652854215	19.9485627926241	10.9145003067717	17.2733520217608	16.793453642809	12.7641861417161
EFM745_02790	2.73539387389791	2.72025856263056	2.97668190184684	4.60622720580288	3.95140085713154	2.12736435695269
EFM745_02791	13.6769693694896	2.72025856263056	4.96113650307806	5.7577840072536	6.9149514999802	11.7005039632398
EFM745_02792	84.7972100908353	73.446981191025	64.4947745400148	104.791668932015	79.0280171426308	69.1393416009624
EFM745_02793	1560.08630607978	1455.33833100735	1485.36426902157	726.632341715404	751.754013069275	715.85810611458
EFM745_02794	258.03882210437	233.035483532018	255.002416258213	595.354866350022	592.710128569731	560.560508057034
EFM745_02795	4.55898978982986	2.72025856263056	1.98445460123123	4.60622720580288	5.92710128569731	9.5731396062871
EFM745_02796	21.8831509911833	18.1350570842037	15.8756368098498	17.2733520217608	23.7084051427892	24.4646901049559
EFM745_02820	2.73539387389791	2.72025856263056	2.97668190184684	0	0.987850214282885	3.19104653542903
EFM745_02821	1134.27665970967	1322.95241429266	1275.01208129106	693.237194473333	633.211987355329	627.572485301043
EFM745_02822	140.41688552676	105.183331088382	128.98954908003	461.774277381739	408.969988713114	429.727600104443
EFM745_02823	89.3561998806652	97.9293082547001	106.168321165871	259.100280326412	248.938253999287	261.665815905181
EFM745_02824	30.089332612877	30.8295970431463	32.7435009203152	71.3965216899446	89.8943694997425	92.540349527442
EFM745_02825	142.240481442692	123.318388172585	105.176093865255	444.500925359978	417.86064064166	494.6122129915
EFM745_02826	165.947228349807	180.443817987827	188.523187116966	342.012370030864	373.40738099893	409.517638713393
EFM745_02827	243.450054776914	292.88117190989	250.041279755134	383.46841488309	398.103636356003	423.345507033585
EFM745_02828	55.6196754359242	48.96465412735	48.619137730165	225.705133084341	249.92610421357	224.436939658509
EFM745_02829	388.425930093504	406.225278686163	378.038601534548	1950.73722165752	1960.88267535153	2017.80509256963
EFM745_02830	186.918581383024	138.733186694158	165.701959202807	824.514669838715	685.568048712322	859.455200208886
EFM745_02831	148.623067148453	155.054738069942	135.935140184339	943.125020388139	902.895095854557	891.365665563177
EFM745_02832	41.0309081084687	46.2443955647195	49.6113650307806	140.489929776988	147.18968192815	170.189148556215
EFM745_02833	537.048997241957	525.009902587698	540.763878835509	1691.63694133111	1799.86309042342	1747.62981923663
EFM745_02834	987.477188477147	1030.07124238277	1147.01475951165	1032.9464509013	1009.58291899711	1012.62543390948
EFM745_02835	11.8533734535576	16.3215513757833	1.98445460123123	25.3342496319158	15.8056034285262	17.0189148556215
EFM745_02836	35.5601203606729	23.5755742094648	33.7357282209308	123.216577755227	119.529875928229	110.62294656154
EFM745_02837	244.36185273488	236.662494948858	228.212279141591	671.35761524577	590.734428141165	644.591400156665
EFM745_02838	159.564642644045	200.392380780451	175.624232208963	598.809536754374	624.321335426783	532.904771416649
EFM745_02842	74.7674325532096	72.5402283368149	61.518092638168	166.975736210354	172.873787499505	173.380195091644
EFM745_02843	26.4421407810132	17.2283042299935	17.860091411081	47.2138288594795	58.2831626426902	44.6746514960065
EFM745_02848	34.6483224027069	25.3890799178852	34.7279555215464	62.1840672783389	61.2467132855389	48.9293802099118
EFM745_02849	43.7663019823666	48.96465412735	36.7124101227777	114.004123343621	118.542025713946	104.240853490682
EFM745_02850	61.0904631837201	58.9389355236621	56.5569561350899	156.611724997298	133.359778928189	159.552326771452
EFM745_02851	6.3825857057618	6.3472699794713	7.9378184049249	21.8795792275637	13.8299029999604	13.8278683201925
EFM745_02852	123.092724325406	113.344106776273	104.183866564639	240.6753715032	233.132650570761	247.837947584988
EFM745_02853	17.3241612013535	29.0160913347259	19.8445460123123	40.3044880507752	38.5261583570325	52.1204267453409
EFM745_02854	11.8533734535576	24.482327063675	22.8212279141591	40.3044880507752	48.4046604998614	29.7831009973376
EFM745_02855	20.9713530332173	14.508045667363	15.8756368098498	34.5467040435216	38.5261583570325	51.0567445668645
EFM745_02856	100.297775376257	97.9293082547001	93.2693662578676	314.375006796046	275.610209784925	272.302637689944
EFM745_02857	20.0595550752514	25.3890799178852	22.8212279141591	64.4871808812403	64.2102639283875	53.1841089238172
EFM745_02858	40.1191101505027	40.8038784394584	26.7901371166215	77.1543056971982	81.0037175711966	75.5214346718205
EFM745_02859	8.20618162169374	6.3472699794713	3.96890920246245	19.5764656246622	30.6233566427694	23.4010079264796
EFM745_02860	165.947228349807	179.537065133617	152.803004294804	445.652482161429	514.669961641383	516.949538739503
EFM745_02861	83.8854121328693	92.488791129439	104.183866564639	246.433155510454	276.598059999208	249.965311941941
EFM745_02862	115.798340661678	93.3955439836491	89.3004570554052	225.705133084341	258.816756142116	249.965311941941
EFM745_02863	13.6769693694896	21.7620685010445	22.8212279141591	49.5169424623809	54.3317617855587	48.9293802099118
EFM745_02864	399.367505589095	362.701141684074	395.89869294563	879.78939630835	831.769880426189	815.844230891356
EFM745_02865	717.584992919219	729.029294784989	699.520246934007	1455.56779703371	1363.23329571038	1321.09326566762
EFM745_02866	91.1797957965971	96.1158025462797	97.2382754603301	158.914838600199	146.201831713867	149.979187165165
EFM745_02867	358.336597480627	274.746114825686	286.753689877912	857.909817080786	734.960559426466	784.997447715542
EFM745_02868	23.7067469071153	18.1350570842037	17.860091411081	69.0934080870432	66.1859643569533	49.9930623883882
EFM745_02871	4.55898978982986	7.25402283368149	1.98445460123123	6.90934080870432	4.93925107141442	10.6368217847634
EFM745_02872	3.64719183186388	1.81350570842037	0.992227300615613	2.30311360290144	5.92710128569731	6.38209307085807
EFM745_02873	0.911797957965971	0.906752854210186	0	3.45467040435216	1.97570042856577	4.25472871390538
EFM745_02874	0.911797957965971	3.62701141684074	4.96113650307806	5.7577840072536	0.987850214282885	3.19104653542903
EFM745_02875	11.8533734535576	11.7877871047324	7.9378184049249	32.2435904406202	33.5869072856181	25.5283722834323
EFM745_02876	8.20618162169374	6.3472699794713	5.95336380369368	18.4249088232115	14.8177532142433	24.4646901049559
EFM745_02877	10.9415754955917	12.6945399589426	13.8911822086186	19.5764656246622	21.7327047142235	27.655736640385
EFM745_02878	19.1477571172854	21.7620685010445	20.8367733129279	21.8795792275637	27.6598059999208	26.5920544619086
EFM745_02879	53.7960795199923	48.0579012731398	57.5491834357056	11.5155680145072	26.6719557856379	14.8915504986688
EFM745_02880	175.065207929466	191.324852238349	216.305551534204	35.6982608449723	67.1738145712362	52.1204267453409
